occupation_id,n_revealed,strategy,digits,method,prior,p@5,p@10,mrr
378,5,uniform,1,raw_correlation,0.1,0.2,0.3,1.0
378,5,uniform,1,mf_latent,0.1,0.0,0.2,0.16666666666666666
378,5,uniform,1,mf_impute,0.1,0.2,0.2,0.5
378,5,uniform,2,random,0.012345679012345678,0.0,0.1,0.1111111111111111
378,5,uniform,2,popular_group,0.012345679012345678,0.0,0.0,0.0029411764705882353
378,5,uniform,2,raw_distance,0.012345679012345678,0.2,0.1,1.0
378,5,uniform,2,raw_correlation,0.012345679012345678,0.2,0.1,1.0
378,5,uniform,2,mf_latent,0.012345679012345678,0.0,0.0,0.018518518518518517
378,5,uniform,2,mf_impute,0.012345679012345678,0.0,0.0,0.02631578947368421
381,5,uniform,1,random,0.1,0.0,0.0,0.07142857142857142
381,5,uniform,1,popular_group,0.1,0.0,0.0,0.0033333333333333335
381,5,uniform,1,raw_distance,0.1,0.4,0.6,1.0
381,5,uniform,1,raw_correlation,0.1,0.6,0.8,0.5
381,5,uniform,1,mf_latent,0.1,1.0,1.0,1.0
381,5,uniform,1,mf_impute,0.1,0.4,0.6,0.5
381,5,uniform,2,random,0.012345679012345678,0.0,0.0,0.003424657534246575
381,5,uniform,2,popular_group,0.012345679012345678,0.0,0.0,0.0029411764705882353
381,5,uniform,2,raw_distance,0.012345679012345678,0.0,0.1,0.16666666666666666
381,5,uniform,2,raw_correlation,0.012345679012345678,0.0,0.0,0.034482758620689655
381,5,uniform,2,mf_latent,0.012345679012345678,0.0,0.1,0.14285714285714285
381,5,uniform,2,mf_impute,0.012345679012345678,0.0,0.2,0.14285714285714285
389,5,uniform,1,random,0.1,0.0,0.2,0.125
389,5,uniform,1,popular_group,0.1,0.0,0.0,0.0033333333333333335
389,5,uniform,1,raw_distance,0.1,0.2,0.2,0.2
389,5,uniform,1,raw_correlation,0.1,0.0,0.2,0.14285714285714285
389,5,uniform,1,mf_latent,0.1,0.0,0.1,0.1111111111111111
389,5,uniform,1,mf_impute,0.1,0.6,0.6,0.3333333333333333
389,5,uniform,2,random,0.012345679012345678,0.0,0.1,0.125
389,5,uniform,2,popular_group,0.012345679012345678,0.0,0.0,0.0029411764705882353
389,5,uniform,2,raw_distance,0.012345679012345678,0.0,0.0,0.017543859649122806
389,5,uniform,2,raw_correlation,0.012345679012345678,0.0,0.0,0.00980392156862745
389,5,uniform,2,mf_latent,0.012345679012345678,0.0,0.0,0.020833333333333332
389,5,uniform,2,mf_impute,0.012345679012345678,0.0,0.0,0.043478260869565216
403,5,uniform,1,random,0.1,0.0,0.1,0.125
403,5,uniform,1,popular_group,0.1,0.0,0.0,0.0033333333333333335
403,5,uniform,1,raw_distance,0.1,0.0,0.0,0.04
403,5,uniform,1,raw_correlation,0.1,0.0,0.0,0.05555555555555555
403,5,uniform,1,mf_latent,0.1,0.0,0.1,0.1
403,5,uniform,1,mf_impute,0.1,0.0,0.0,0.045454545454545456
403,5,uniform,2,random,0.020987654320987655,0.0,0.0,0.005780346820809248
403,5,uniform,2,popular_group,0.020987654320987655,0.0,0.0,0.0028089887640449437
403,5,uniform,2,raw_distance,0.020987654320987655,0.0,0.0,0.04
403,5,uniform,2,raw_correlation,0.020987654320987655,0.0,0.0,0.034482758620689655
403,5,uniform,2,mf_latent,0.020987654320987655,0.0,0.0,0.016129032258064516
403,5,uniform,2,mf_impute,0.020987654320987655,0.0,0.0,0.020833333333333332
408,5,uniform,1,random,0.1,0.2,0.1,0.25
408,5,uniform,1,popular_group,0.1,0.0,0.0,0.0033333333333333335
408,5,uniform,1,raw_distance,0.1,0.2,0.1,1.0
408,5,uniform,1,raw_correlation,0.1,0.2,0.2,1.0
408,5,uniform,1,mf_latent,0.1,0.0,0.0,0.03571428571428571
408,5,uniform,1,mf_impute,0.1,0.0,0.0,0.02
408,5,uniform,2,random,0.003703703703703704,0.0,0.0,0.03571428571428571
408,5,uniform,2,popular_group,0.003703703703703704,0.0,0.0,0.002617801047120419
408,5,uniform,2,raw_distance,0.003703703703703704,0.2,0.1,1.0
408,5,uniform,2,raw_correlation,0.003703703703703704,0.2,0.1,1.0
408,5,uniform,2,mf_latent,0.003703703703703704,0.0,0.0,0.025
408,5,uniform,2,mf_impute,0.003703703703703704,0.0,0.0,0.017857142857142856
413,5,uniform,1,random,0.1,0.0,0.1,0.1111111111111111
413,5,uniform,1,popular_group,0.1,0.0,0.0,0.0033333333333333335
413,5,uniform,1,raw_distance,0.1,0.0,0.1,0.1111111111111111
413,5,uniform,1,raw_correlation,0.1,0.0,0.0,0.020833333333333332
413,5,uniform,1,mf_latent,0.1,0.0,0.0,0.01694915254237288
413,5,uniform,1,mf_impute,0.1,0.0,0.0,0.010309278350515464
413,5,uniform,2,random,0.0012345679012345679,0.0,0.0,0.0022471910112359553
413,5,uniform,2,popular_group,0.0012345679012345679,0.0,0.0,0.0026246719160104987
413,5,uniform,2,raw_distance,0.0012345679012345679,0.0,0.1,0.1111111111111111
413,5,uniform,2,raw_correlation,0.0012345679012345679,0.0,0.0,0.020833333333333332
413,5,uniform,2,mf_latent,0.0012345679012345679,0.0,0.0,0.0012642225031605564
413,5,uniform,2,mf_impute,0.0012345679012345679,0.0,0.0,0.00196078431372549
415,5,uniform,1,random,0.10123456790123457,0.2,0.1,1.0
415,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
415,5,uniform,1,raw_distance,0.10123456790123457,0.0,0.0,0.0196078431372549
415,5,uniform,1,raw_correlation,0.10123456790123457,0.0,0.0,0.038461538461538464
415,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.03125
415,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.01818181818181818
415,5,uniform,2,random,0.0024691358024691358,0.0,0.0,0.010752688172043012
415,5,uniform,2,popular_group,0.0024691358024691358,0.0,0.0,0.002638522427440633
415,5,uniform,2,raw_distance,0.0024691358024691358,0.0,0.0,0.006993006993006993
415,5,uniform,2,raw_correlation,0.0024691358024691358,0.0,0.0,0.008771929824561403
415,5,uniform,2,mf_latent,0.0024691358024691358,0.0,0.0,0.00398406374501992
415,5,uniform,2,mf_impute,0.0024691358024691358,0.0,0.0,0.00398406374501992
421,5,uniform,1,random,0.10123456790123457,0.2,0.2,1.0
421,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
421,5,uniform,1,raw_distance,0.10123456790123457,0.0,0.0,0.09090909090909091
421,5,uniform,1,raw_correlation,0.10123456790123457,0.2,0.1,1.0
421,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.01818181818181818
421,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.014492753623188406
421,5,uniform,2,random,0.028395061728395062,0.0,0.0,0.030303030303030304
421,5,uniform,2,popular_group,0.028395061728395062,0.0,0.0,0.002688172043010753
421,5,uniform,2,raw_distance,0.028395061728395062,0.0,0.0,0.06666666666666667
421,5,uniform,2,raw_correlation,0.028395061728395062,0.0,0.0,0.047619047619047616
421,5,uniform,2,mf_latent,0.028395061728395062,0.0,0.0,0.01818181818181818
421,5,uniform,2,mf_impute,0.028395061728395062,0.0,0.0,0.014492753623188406
424,5,uniform,1,random,0.10123456790123457,0.0,0.0,0.08333333333333333
424,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
424,5,uniform,1,raw_distance,0.10123456790123457,0.2,0.1,1.0
424,5,uniform,1,raw_correlation,0.10123456790123457,0.2,0.1,0.25
424,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.02631578947368421
424,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.013157894736842105
424,5,uniform,2,random,0.028395061728395062,0.0,0.0,0.013888888888888888
424,5,uniform,2,popular_group,0.028395061728395062,0.0,0.0,0.002688172043010753
424,5,uniform,2,raw_distance,0.028395061728395062,0.2,0.1,1.0
424,5,uniform,2,raw_correlation,0.028395061728395062,0.2,0.1,0.25
424,5,uniform,2,mf_latent,0.028395061728395062,0.0,0.0,0.02631578947368421
424,5,uniform,2,mf_impute,0.028395061728395062,0.0,0.0,0.013157894736842105
430,5,uniform,1,random,0.10123456790123457,0.2,0.1,0.2
430,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
430,5,uniform,1,raw_distance,0.10123456790123457,0.4,0.5,0.5
430,5,uniform,1,raw_correlation,0.10123456790123457,0.2,0.2,0.2
430,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.015625
430,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.02127659574468085
430,5,uniform,2,random,0.028395061728395062,0.0,0.0,0.0125
430,5,uniform,2,popular_group,0.028395061728395062,0.0,0.0,0.002688172043010753
430,5,uniform,2,raw_distance,0.028395061728395062,0.0,0.1,0.1
430,5,uniform,2,raw_correlation,0.028395061728395062,0.0,0.0,0.011111111111111112
430,5,uniform,2,mf_latent,0.028395061728395062,0.0,0.0,0.006711409395973154
430,5,uniform,2,mf_impute,0.028395061728395062,0.0,0.0,0.007518796992481203
432,5,uniform,1,random,0.10123456790123457,0.2,0.1,0.5
432,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
432,5,uniform,1,raw_distance,0.10123456790123457,0.2,0.2,1.0
432,5,uniform,1,raw_correlation,0.10123456790123457,0.0,0.2,0.16666666666666666
432,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.027777777777777776
432,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.037037037037037035
432,5,uniform,2,random,0.028395061728395062,0.2,0.1,0.5
432,5,uniform,2,popular_group,0.028395061728395062,0.0,0.0,0.002688172043010753
432,5,uniform,2,raw_distance,0.028395061728395062,0.2,0.2,1.0
432,5,uniform,2,raw_correlation,0.028395061728395062,0.0,0.2,0.16666666666666666
432,5,uniform,2,mf_latent,0.028395061728395062,0.0,0.0,0.027777777777777776
432,5,uniform,2,mf_impute,0.028395061728395062,0.0,0.0,0.037037037037037035
457,5,uniform,1,random,0.10123456790123457,0.0,0.0,0.09090909090909091
457,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
457,5,uniform,1,raw_distance,0.10123456790123457,0.0,0.1,0.14285714285714285
457,5,uniform,1,raw_correlation,0.10123456790123457,0.0,0.1,0.125
457,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.02857142857142857
457,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.038461538461538464
457,5,uniform,2,random,0.019753086419753086,0.0,0.0,0.05
457,5,uniform,2,popular_group,0.019753086419753086,0.0,0.0,0.0024752475247524753
457,5,uniform,2,raw_distance,0.019753086419753086,0.0,0.1,0.14285714285714285
457,5,uniform,2,raw_correlation,0.019753086419753086,0.0,0.1,0.125
457,5,uniform,2,mf_latent,0.019753086419753086,0.0,0.0,0.02857142857142857
457,5,uniform,2,mf_impute,0.019753086419753086,0.0,0.0,0.038461538461538464
468,5,uniform,1,random,0.10123456790123457,0.2,0.2,0.3333333333333333
468,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
468,5,uniform,1,raw_distance,0.10123456790123457,0.2,0.3,0.2
468,5,uniform,1,raw_correlation,0.10123456790123457,0.0,0.0,0.007692307692307693
468,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.03571428571428571
468,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.07692307692307693
468,5,uniform,2,random,0.044444444444444446,0.2,0.2,0.3333333333333333
468,5,uniform,2,popular_group,0.044444444444444446,0.0,0.0,0.002380952380952381
468,5,uniform,2,raw_distance,0.044444444444444446,0.2,0.1,0.2
468,5,uniform,2,raw_correlation,0.044444444444444446,0.0,0.0,0.007575757575757576
468,5,uniform,2,mf_latent,0.044444444444444446,0.0,0.0,0.011235955056179775
468,5,uniform,2,mf_impute,0.044444444444444446,0.0,0.0,0.01282051282051282
473,5,uniform,1,random,0.10123456790123457,0.0,0.1,0.125
473,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
473,5,uniform,1,raw_distance,0.10123456790123457,0.0,0.1,0.16666666666666666
473,5,uniform,1,raw_correlation,0.10123456790123457,0.0,0.1,0.125
473,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.024390243902439025
473,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.02
473,5,uniform,2,random,0.044444444444444446,0.0,0.1,0.125
473,5,uniform,2,popular_group,0.044444444444444446,0.0,0.0,0.002380952380952381
473,5,uniform,2,raw_distance,0.044444444444444446,0.0,0.0,0.047619047619047616
473,5,uniform,2,raw_correlation,0.044444444444444446,0.0,0.0,0.03571428571428571
473,5,uniform,2,mf_latent,0.044444444444444446,0.0,0.0,0.0040650406504065045
473,5,uniform,2,mf_impute,0.044444444444444446,0.0,0.0,0.012048192771084338
501,5,uniform,1,random,0.10123456790123457,0.0,0.1,0.1111111111111111
501,5,uniform,1,popular_group,0.10123456790123457,0.0,0.0,0.002631578947368421
501,5,uniform,1,raw_distance,0.10123456790123457,0.0,0.0,0.030303030303030304
501,5,uniform,1,raw_correlation,0.10123456790123457,0.4,0.3,1.0
501,5,uniform,1,mf_latent,0.10123456790123457,0.0,0.0,0.05
501,5,uniform,1,mf_impute,0.10123456790123457,0.0,0.0,0.047619047619047616
501,5,uniform,2,random,0.003703703703703704,0.0,0.0,0.002531645569620253
501,5,uniform,2,popular_group,0.003703703703703704,0.0,0.0,0.002178649237472767
501,5,uniform,2,raw_distance,0.003703703703703704,0.0,0.0,0.02
501,5,uniform,2,raw_correlation,0.003703703703703704,0.0,0.0,0.007936507936507936
501,5,uniform,2,mf_latent,0.003703703703703704,0.0,0.0,0.05
501,5,uniform,2,mf_impute,0.003703703703703704,0.0,0.0,0.015151515151515152
532,5,uniform,1,random,0.12098765432098765,0.2,0.1,1.0
532,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
532,5,uniform,1,raw_distance,0.12098765432098765,0.0,0.0,0.023255813953488372
532,5,uniform,1,raw_correlation,0.12098765432098765,0.0,0.0,0.011627906976744186
532,5,uniform,1,mf_latent,0.12098765432098765,0.0,0.0,0.006024096385542169
532,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.0,0.014925373134328358
532,5,uniform,2,random,0.018518518518518517,0.0,0.0,0.023255813953488372
532,5,uniform,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
532,5,uniform,2,raw_distance,0.018518518518518517,0.0,0.0,0.004784688995215311
532,5,uniform,2,raw_correlation,0.018518518518518517,0.0,0.0,0.0022371364653243847
532,5,uniform,2,mf_latent,0.018518518518518517,0.0,0.0,0.003389830508474576
532,5,uniform,2,mf_impute,0.018518518518518517,0.0,0.0,0.010638297872340425
536,5,uniform,1,random,0.12098765432098765,0.0,0.0,0.05555555555555555
536,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
536,5,uniform,1,raw_distance,0.12098765432098765,0.4,0.2,0.3333333333333333
536,5,uniform,1,raw_correlation,0.12098765432098765,0.8,0.8,1.0
536,5,uniform,1,mf_latent,0.12098765432098765,0.0,0.0,0.05263157894736842
536,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.1,0.16666666666666666
536,5,uniform,2,random,0.018518518518518517,0.0,0.0,0.03125
536,5,uniform,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
536,5,uniform,2,raw_distance,0.018518518518518517,0.0,0.0,0.011235955056179775
536,5,uniform,2,raw_correlation,0.018518518518518517,0.0,0.0,0.010869565217391304
536,5,uniform,2,mf_latent,0.018518518518518517,0.0,0.0,0.030303030303030304
536,5,uniform,2,mf_impute,0.018518518518518517,0.0,0.0,0.01818181818181818
538,5,uniform,1,random,0.12098765432098765,0.0,0.3,0.125
538,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
538,5,uniform,1,raw_distance,0.12098765432098765,0.8,0.8,1.0
538,5,uniform,1,raw_correlation,0.12098765432098765,0.8,0.7,0.5
538,5,uniform,1,mf_latent,0.12098765432098765,1.0,0.8,1.0
538,5,uniform,1,mf_impute,0.12098765432098765,0.2,0.3,0.2
538,5,uniform,2,random,0.018518518518518517,0.0,0.1,0.125
538,5,uniform,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
538,5,uniform,2,raw_distance,0.018518518518518517,0.0,0.1,0.14285714285714285
538,5,uniform,2,raw_correlation,0.018518518518518517,0.4,0.2,0.5
538,5,uniform,2,mf_latent,0.018518518518518517,0.0,0.0,0.02857142857142857
538,5,uniform,2,mf_impute,0.018518518518518517,0.2,0.1,0.2
563,5,uniform,1,random,0.12098765432098765,0.0,0.2,0.125
563,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
563,5,uniform,1,raw_distance,0.12098765432098765,0.8,0.8,1.0
563,5,uniform,1,raw_correlation,0.12098765432098765,0.6,0.5,1.0
563,5,uniform,1,mf_latent,0.12098765432098765,0.8,0.7,1.0
563,5,uniform,1,mf_impute,0.12098765432098765,0.6,0.8,1.0
563,5,uniform,2,random,0.03827160493827161,0.0,0.0,0.05263157894736842
563,5,uniform,2,popular_group,0.03827160493827161,0.0,0.0,0.002066115702479339
563,5,uniform,2,raw_distance,0.03827160493827161,0.6,0.7,1.0
563,5,uniform,2,raw_correlation,0.03827160493827161,0.4,0.4,1.0
563,5,uniform,2,mf_latent,0.03827160493827161,0.6,0.6,1.0
563,5,uniform,2,mf_impute,0.03827160493827161,0.6,0.8,1.0
570,5,uniform,1,random,0.12098765432098765,0.0,0.0,0.07692307692307693
570,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
570,5,uniform,1,raw_distance,0.12098765432098765,0.6,0.7,0.3333333333333333
570,5,uniform,1,raw_correlation,0.12098765432098765,0.6,0.3,1.0
570,5,uniform,1,mf_latent,0.12098765432098765,0.4,0.3,0.5
570,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.1,0.1111111111111111
570,5,uniform,2,random,0.03827160493827161,0.0,0.0,0.023809523809523808
570,5,uniform,2,popular_group,0.03827160493827161,0.0,0.0,0.002066115702479339
570,5,uniform,2,raw_distance,0.03827160493827161,0.6,0.6,0.3333333333333333
570,5,uniform,2,raw_correlation,0.03827160493827161,0.0,0.0,0.06666666666666667
570,5,uniform,2,mf_latent,0.03827160493827161,0.4,0.3,0.5
570,5,uniform,2,mf_impute,0.03827160493827161,0.0,0.1,0.1111111111111111
582,5,uniform,1,random,0.12098765432098765,0.0,0.1,0.125
582,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
582,5,uniform,1,raw_distance,0.12098765432098765,0.0,0.2,0.16666666666666666
582,5,uniform,1,raw_correlation,0.12098765432098765,0.0,0.0,0.0625
582,5,uniform,1,mf_latent,0.12098765432098765,0.4,0.2,1.0
582,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.1,0.1
582,5,uniform,2,random,0.037037037037037035,0.0,0.1,0.125
582,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
582,5,uniform,2,raw_distance,0.037037037037037035,0.0,0.0,0.038461538461538464
582,5,uniform,2,raw_correlation,0.037037037037037035,0.0,0.0,0.017857142857142856
582,5,uniform,2,mf_latent,0.037037037037037035,0.4,0.2,1.0
582,5,uniform,2,mf_impute,0.037037037037037035,0.0,0.0,0.034482758620689655
591,5,uniform,1,random,0.12098765432098765,0.0,0.0,0.058823529411764705
591,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
591,5,uniform,1,raw_distance,0.12098765432098765,0.6,0.3,0.5
591,5,uniform,1,raw_correlation,0.12098765432098765,0.6,0.3,1.0
591,5,uniform,1,mf_latent,0.12098765432098765,0.8,0.8,1.0
591,5,uniform,1,mf_impute,0.12098765432098765,0.2,0.3,0.2
591,5,uniform,2,random,0.037037037037037035,0.0,0.0,0.038461538461538464
591,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
591,5,uniform,2,raw_distance,0.037037037037037035,0.2,0.1,0.25
591,5,uniform,2,raw_correlation,0.037037037037037035,0.2,0.1,0.3333333333333333
591,5,uniform,2,mf_latent,0.037037037037037035,0.8,0.7,1.0
591,5,uniform,2,mf_impute,0.037037037037037035,0.2,0.3,0.2
594,5,uniform,1,random,0.12098765432098765,0.0,0.0,0.05263157894736842
594,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
594,5,uniform,1,raw_distance,0.12098765432098765,0.8,0.8,0.5
594,5,uniform,1,raw_correlation,0.12098765432098765,0.8,0.9,1.0
594,5,uniform,1,mf_latent,0.12098765432098765,0.6,0.6,0.5
594,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.0,0.07142857142857142
594,5,uniform,2,random,0.037037037037037035,0.0,0.0,0.018867924528301886
594,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
594,5,uniform,2,raw_distance,0.037037037037037035,0.0,0.2,0.1111111111111111
594,5,uniform,2,raw_correlation,0.037037037037037035,0.0,0.0,0.08333333333333333
594,5,uniform,2,mf_latent,0.037037037037037035,0.0,0.0,0.05263157894736842
594,5,uniform,2,mf_impute,0.037037037037037035,0.0,0.0,0.006802721088435374
596,5,uniform,1,random,0.12098765432098765,0.0,0.2,0.16666666666666666
596,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
596,5,uniform,1,raw_distance,0.12098765432098765,0.4,0.4,1.0
596,5,uniform,1,raw_correlation,0.12098765432098765,0.4,0.2,0.3333333333333333
596,5,uniform,1,mf_latent,0.12098765432098765,0.2,0.1,0.2
596,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.0,0.012048192771084338
596,5,uniform,2,random,0.037037037037037035,0.0,0.1,0.16666666666666666
596,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
596,5,uniform,2,raw_distance,0.037037037037037035,0.4,0.4,1.0
596,5,uniform,2,raw_correlation,0.037037037037037035,0.4,0.2,0.3333333333333333
596,5,uniform,2,mf_latent,0.037037037037037035,0.2,0.1,0.2
596,5,uniform,2,mf_impute,0.037037037037037035,0.0,0.0,0.006535947712418301
597,5,uniform,1,random,0.12098765432098765,0.0,0.2,0.14285714285714285
597,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
597,5,uniform,1,raw_distance,0.12098765432098765,1.0,0.8,1.0
597,5,uniform,1,raw_correlation,0.12098765432098765,0.0,0.0,0.002183406113537118
597,5,uniform,1,mf_latent,0.12098765432098765,1.0,1.0,1.0
597,5,uniform,1,mf_impute,0.12098765432098765,0.6,0.4,1.0
597,5,uniform,2,random,0.037037037037037035,0.0,0.1,0.14285714285714285
597,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
597,5,uniform,2,raw_distance,0.037037037037037035,1.0,0.8,1.0
597,5,uniform,2,raw_correlation,0.037037037037037035,0.0,0.0,0.0019011406844106464
597,5,uniform,2,mf_latent,0.037037037037037035,1.0,1.0,1.0
597,5,uniform,2,mf_impute,0.037037037037037035,0.4,0.2,0.25
605,5,uniform,1,random,0.12098765432098765,0.2,0.3,0.3333333333333333
605,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
605,5,uniform,1,raw_distance,0.12098765432098765,0.4,0.7,0.5
605,5,uniform,1,raw_correlation,0.12098765432098765,0.0,0.1,0.1111111111111111
605,5,uniform,1,mf_latent,0.12098765432098765,0.6,0.6,1.0
605,5,uniform,1,mf_impute,0.12098765432098765,0.0,0.1,0.1111111111111111
605,5,uniform,2,random,0.037037037037037035,0.2,0.2,0.3333333333333333
605,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
605,5,uniform,2,raw_distance,0.037037037037037035,0.0,0.5,0.16666666666666666
605,5,uniform,2,raw_correlation,0.037037037037037035,0.0,0.1,0.1111111111111111
605,5,uniform,2,mf_latent,0.037037037037037035,0.0,0.1,0.14285714285714285
605,5,uniform,2,mf_impute,0.037037037037037035,0.0,0.0,0.0196078431372549
607,5,uniform,1,random,0.12098765432098765,0.2,0.3,0.2
607,5,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
607,5,uniform,1,raw_distance,0.12098765432098765,1.0,1.0,1.0
607,5,uniform,1,raw_correlation,0.12098765432098765,1.0,0.7,1.0
607,5,uniform,1,mf_latent,0.12098765432098765,0.6,0.4,1.0
607,5,uniform,1,mf_impute,0.12098765432098765,0.6,0.7,1.0
607,5,uniform,2,random,0.037037037037037035,0.2,0.2,0.2
607,5,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
607,5,uniform,2,raw_distance,0.037037037037037035,1.0,0.9,1.0
607,5,uniform,2,raw_correlation,0.037037037037037035,0.8,0.6,1.0
607,5,uniform,2,mf_latent,0.037037037037037035,0.6,0.4,1.0
607,5,uniform,2,mf_impute,0.037037037037037035,0.6,0.7,1.0
627,5,uniform,1,random,0.15185185185185185,0.0,0.0,0.06666666666666667
627,5,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
627,5,uniform,1,raw_distance,0.15185185185185185,1.0,0.9,1.0
627,5,uniform,1,raw_correlation,0.15185185185185185,0.4,0.3,0.3333333333333333
627,5,uniform,1,mf_latent,0.15185185185185185,0.6,0.5,1.0
627,5,uniform,1,mf_impute,0.15185185185185185,0.0,0.0,0.037037037037037035
627,5,uniform,2,random,0.08271604938271605,0.0,0.0,0.058823529411764705
627,5,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
627,5,uniform,2,raw_distance,0.08271604938271605,1.0,0.9,1.0
627,5,uniform,2,raw_correlation,0.08271604938271605,0.4,0.3,0.3333333333333333
627,5,uniform,2,mf_latent,0.08271604938271605,0.4,0.4,1.0
627,5,uniform,2,mf_impute,0.08271604938271605,0.0,0.0,0.024390243902439025
628,5,uniform,1,random,0.15185185185185185,0.4,0.2,0.3333333333333333
628,5,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
628,5,uniform,1,raw_distance,0.15185185185185185,0.0,0.0,0.08333333333333333
628,5,uniform,1,raw_correlation,0.15185185185185185,0.0,0.1,0.1111111111111111
628,5,uniform,1,mf_latent,0.15185185185185185,0.2,0.2,0.25
628,5,uniform,1,mf_impute,0.15185185185185185,0.4,0.2,1.0
628,5,uniform,2,random,0.08271604938271605,0.0,0.0,0.047619047619047616
628,5,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
628,5,uniform,2,raw_distance,0.08271604938271605,0.0,0.0,0.08333333333333333
628,5,uniform,2,raw_correlation,0.08271604938271605,0.0,0.0,0.07692307692307693
628,5,uniform,2,mf_latent,0.08271604938271605,0.2,0.2,0.25
628,5,uniform,2,mf_impute,0.08271604938271605,0.4,0.2,1.0
645,5,uniform,1,random,0.15185185185185185,0.2,0.2,0.25
645,5,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
645,5,uniform,1,raw_distance,0.15185185185185185,0.8,0.6,1.0
645,5,uniform,1,raw_correlation,0.15185185185185185,0.8,0.5,1.0
645,5,uniform,1,mf_latent,0.15185185185185185,0.6,0.5,0.5
645,5,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
645,5,uniform,2,random,0.08271604938271605,0.0,0.0,0.0625
645,5,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
645,5,uniform,2,raw_distance,0.08271604938271605,0.8,0.4,1.0
645,5,uniform,2,raw_correlation,0.08271604938271605,0.8,0.5,1.0
645,5,uniform,2,mf_latent,0.08271604938271605,0.2,0.1,0.5
645,5,uniform,2,mf_impute,0.08271604938271605,1.0,0.7,1.0
